Index,Label,Amplitude
1,1,36.9491437450051
2,1,15.9228350967169
3,1,14.2897241748869
4,1,149.12378648296
5,1,539.471089839935
6,1,115.315800299868
7,1,48.5396962612867
8,1,8.77797335851938
9,1,8.93674790859222
10,1,12.4297915026546
11,0,5.95306372269988
12,0,4.81231792946346
13,0,4.67528408626094
14,0,4.7446898825001
15,1,26.9690174609423
16,0,4.53919163555838
17,0,4.83390199951828
18,0,4.60655805363785
19,0,5.37769717629999
20,0,5.15009183436632
21,0,4.94783540489152
22,0,4.78733517229557
23,0,4.60645359999035
24,0,4.53804118660628
25,0,4.51582972164033
26,0,4.49278148880694
27,0,4.76522829558235
28,0,4.72043908666819
29,0,4.83390198496636
30,0,4.58377140239463
31,0,4.65228832035791
32,0,4.62908330518985
33,0,4.63039052556269
34,0,4.53845942683984
35,0,4.71991632366553
36,0,4.85396943986416
37,0,5.2639208297478
38,0,8.17292928695679
39,0,4.62934482493438
40,0,5.06114133168012
41,0,4.72012558020651
42,0,4.72012540558353
43,0,6.06317992787808
44,0,4.81299759121612
45,0,4.5837714424124
46,0,5.715889390558
47,0,4.85653191572055
48,0,4.78785795712611
49,0,4.6286127762869
50,0,6.2442708585877
51,0,11.0915470868349
52,0,4.81038319412619
53,0,4.67460459913127
54,0,5.19420113414526
55,0,4.71986400953028
56,0,4.60624427068979
57,0,4.74291213322431
58,0,4.51556827465538
59,0,8.57383385300636
60,0,7.05413334071636
61,0,6.35098852217197
62,0,5.33222849480808
63,0,5.40137267671525
64,0,4.65281121432781
65,0,5.33390190685168
66,0,6.63211499340832
67,0,6.35804719058797
68,0,9.00240056216717
69,0,6.2243597349152
70,0,8.09375615790486
71,0,7.68427620641887
72,0,6.15945085883141
73,0,6.88867713324726
74,0,7.49874080065638
75,0,6.3381886575371
76,0,9.03364647820126
77,0,5.17455185763538
78,0,4.83337906189263
79,0,4.83400677330792
80,0,6.38601032551378
81,0,5.9264077572152
82,0,6.06025180604775
83,0,4.88036428578198
84,0,5.03819781442871
85,0,8.59651621431112
86,0,4.9246302805841
87,0,5.46821637544781
88,0,4.90074564004317
89,0,4.8105401583598
90,0,4.87848192278761
91,0,4.85653197392821
92,0,4.69760037958622
93,0,5.08262074436061
94,0,4.74249373655766
95,0,4.71981181181036
96,0,4.78806728642667
97,0,5.74714690446854
98,0,6.53668050654233
99,0,4.67418596963398
100,0,4.78759649558924
101,0,4.76324139162898
102,0,4.81101057084743
103,0,4.94752160739154
104,0,4.81038345606066
105,0,4.71986399497837
106,0,4.65197442099452
107,0,4.7879625344649
108,0,4.78759658290073
109,0,4.53835484222509
110,0,4.78801496501546
111,0,4.53835495682142
112,0,5.01499292295193
113,0,4.97077900217846
114,0,5.24448027135804
115,0,5.12615486513823
116,0,7.43074668571353
117,0,5.67742739804089
118,0,6.42923056147993
119,0,4.94971766602248
120,0,5.08586276555434
121,0,5.47098787501454
122,0,4.92551911156625
123,0,4.94678966060746
124,0,6.5588919678703
125,0,4.65124251786619
126,0,50.5602788180113
127,0,5.37811561662238
128,0,4.60624440165702
129,0,4.76585557044018
130,0,5.24463749025017
131,0,5.79287693835795
132,0,4.56145535281394
133,0,4.62976301787421
134,1,4.83353600429837
135,0,5.42400276754051
136,0,4.78806719183922
137,0,4.65139948937576
138,0,5.19587437156588
139,0,5.03542646765709
140,0,4.85642713829293
141,0,6.03521679295227
142,0,5.71892224252224
143,0,7.42185756098479
144,0,4.99288574792445
145,0,6.90728065092117
146,0,5.2670058212243
147,0,4.87931841053069
148,0,4.74416720680892
149,0,5.26224751956761
150,0,4.90283718681894
151,0,7.41960934828967
152,0,4.92693099658936
153,0,5.67052513360977
154,0,10.2809113450348
155,0,5.92300889547914
156,0,5.74160425458103
157,0,4.90137332053564
158,0,4.62908336339751
159,0,6.37586665106937
160,0,4.71991622180212
161,0,4.96847814065404
162,0,5.17345370462863
163,0,5.40597410872579
164,0,5.24500344181433
165,0,5.01446990529075
166,0,4.85642722196644
167,0,5.10681921150535
168,0,5.28733470127918
169,0,5.49487245734781
170,0,5.46842563198879
171,0,5.08513080421835
172,0,5.10755128925666
173,0,5.28597558150068
174,0,6.6945140279131
175,0,5.35778648918495
176,0,5.56114097707905
177,0,4.9033600371331
178,0,4.78984485380352
179,0,5.46842557378113
180,0,6.37936993734911
181,0,4.76480979705229
182,0,4.81095838040346
183,0,4.87869116477668
184,0,5.78393577598035
185,0,4.92415990447626
186,0,5.45018829870969
