Index,Label,Amplitude
1,1,37.2893740423024
2,1,392.048232257366
3,1,103.993505239487
4,1,10.7513156253844
5,0,5.19671122310683
6,0,5.67355785460677
7,0,5.46936699720391
8,0,5.65145118162036
9,0,5.57979708537459
10,0,5.28974004555494
11,0,5.71620324626565
12,0,5.62672957312316
13,0,5.12824626639485
14,0,5.90461445972323
15,0,7.07681570202112
16,0,5.58136560721323
17,0,7.07681570202112
18,0,5.05993870319799
19,0,5.15071919653565
20,0,5.31085336115211
21,0,5.15061483019963
22,0,5.30944197817007
23,0,5.30959854950197
24,0,5.0372043333482
25,0,5.24129081895808
26,0,5.17361085803714
27,0,5.26303160586394
