juldat,isd_flux_solo_low
2459117.5,12.328718494660636
2459118.5,12.364792285199599
2459119.5,12.40021152188058
2459120.5,12.434985521071749
2459121.5,12.469123104295996
2459122.5,12.502632718383477
2459123.5,12.535522341669592
2459124.5,12.56779954948876
2459125.5,12.599471504904217
2459126.5,12.63054502177086
2459127.5,12.66102634421997
2459128.5,12.690921538532544
2459129.5,12.720236074004058
2459130.5,12.748975180073383
2459131.5,12.777143651381852
2459132.5,12.804745899898979
2459133.5,12.831785959494114
2459134.5,12.858267477104391
2459135.5,12.884193720174576
2459136.5,12.90956760509992
2459137.5,12.934391641184211
2459138.5,12.958667969249156
2459139.5,12.982398351348534
2459140.5,13.005584227995437
2459141.5,13.028226476062617
2459142.5,13.050325817879996
2459143.5,13.071882371595818
2459144.5,13.092896015282873
2459145.5,13.113366177147098
2459146.5,13.133291880645013
2459147.5,13.15267177282474
2459148.5,13.17150398416032
2459149.5,13.189786350746475
2459150.5,13.207516148132928
2459151.5,13.2246903039023
2459152.5,13.241305263206897
2459153.5,13.257357007885634
2459154.5,13.272841046826057
2459155.5,13.287752398245942
2459156.5,13.302086622524927
2459157.5,13.315835779947633
2459158.5,13.328994305404912
2459159.5,13.341555073267308
2459160.5,13.353510407976504
2459161.5,13.364852137026721
2459162.5,13.375571438956605
2459163.5,13.385658828403441
2459164.5,13.395104290654238
2459165.5,13.403897021339757
2459166.5,13.412025555716134
2459167.5,13.419477619871714
2459168.5,13.426240446140188
2459169.5,13.432300220797599
2459170.5,13.437642373686852
2459171.5,13.44225156414033
2459172.5,13.446111480429984
2459173.5,13.449204910144157
2459174.5,13.45151367462073
2459175.5,13.453018581930273
2459176.5,13.453699383384905
2459177.5,13.453534693901606
2459178.5,13.452502058768534
2459179.5,13.450577723766658
2459180.5,13.447736698845619
2459181.5,13.443952660996576
2459182.5,13.439197894463401
2459183.5,13.433443223169816
2459184.5,13.426657952016846
2459185.5,13.41880976017262
2459186.5,13.409864629961747
2459187.5,13.399786813808296
2459188.5,13.388538693628977
2459189.5,13.376080706202627
2459190.5,13.362371246127026
2459191.5,13.347366655375593
2459192.5,13.33102075746972
2459193.5,13.31328528443975
2459194.5,13.294109399942373
2459195.5,13.273439665916056
2459196.5,13.251219909274713
2459197.5,13.227391175336216
2459198.5,13.201891208537983
2459199.5,13.174654834462967
2459200.5,13.145613404141749
2459201.5,13.114694656775423
2459202.5,13.08182242678212
2459203.5,13.046916224368958
2459204.5,13.009890563209314
2459205.5,12.97065368907001
2459206.5,12.929104859377485
2459207.5,12.885127074959424
2459208.5,12.83856340317653
2459209.5,12.78909989199501
2459210.5,12.734821993763859
2459211.5,12.51401665252823
2459212.5,12.460160466979453
2459213.5,12.400570802021905
2459214.5,12.337671033712288
2459215.5,12.271613321661842
2459216.5,12.202346096382023
2459217.5,12.129736905504094
2459218.5,12.053724409824362
2459219.5,11.974146597388414
2459220.5,11.890863652307956
2459221.5,11.80373059525585
2459222.5,11.71259827968245
2459223.5,11.617314467820943
2459224.5,11.517724711631683
2459225.5,11.413673627679625
2459226.5,11.305006210122729
2459227.5,11.191569525587893
2459228.5,11.073214519077796
2459229.5,10.949798375602843
2459230.5,10.821187186180413
2459231.5,10.687259094512203
2459232.5,10.547907905269962
2459233.5,10.403047271682475
2459234.5,10.2526162750047
2459235.5,10.096583292117769
2459236.5,9.93495365513082
2459237.5,9.767775893638738
2459238.5,9.595149332538425
2459239.5,9.417232638131841
2459240.5,9.234252608936332
2459241.5,9.046513363926026
2459242.5,8.85440626279386
2459243.5,8.658419805148176
2459244.5,8.459149425700925
2459245.5,8.25730672058696
2459246.5,8.053727764130695
2459247.5,7.849379821631297
2459248.5,7.645365881731012
2459249.5,7.442926052479167
2459250.5,7.243434767322488
2459251.5,7.048393319872062
2459252.5,6.8594162669755
2459253.5,6.678209440716267
2459254.5,6.506540815594058
2459255.5,6.346201780063913
2459256.5,6.1989594071958845
2459257.5,6.0665006024519545
2459258.5,5.950370265496513
2459259.5,5.851907065759538
2459260.5,5.772181979228377
2459261.5,5.711945363779758
2459262.5,5.671588636044023
2459263.5,5.651125709260809
2459264.5,5.650196661270733
2459265.5,5.668093782917143
2459266.5,5.703806871942949
2459267.5,5.756082355268477
2459268.5,5.823489658611542
2459269.5,5.904488352952745
2459270.5,5.997490324853816
2459271.5,6.100913555673218
2459272.5,6.213225217591089
2459273.5,6.332973637680919
2459274.5,6.458810053129495
2459275.5,6.589501528886445
2459276.5,6.723936397674312
2459277.5,6.861124277579541
2459278.5,7.000192074702663
2459279.5,7.140377400771783
2459280.5,7.28102035748951
2459281.5,7.421554514252846
2459282.5,7.561497144721344
2459283.5,7.700442212730266
2459284.5,7.83804861303974
2459285.5,7.9740342041029315
2459286.5,8.108167899043424
2459287.5,8.24026298353374
2459288.5,8.370171130615393
2459289.5,8.49777707152039
2459290.5,8.622993921889444
2459291.5,8.745758994295645
2459292.5,8.866030227378177
2459293.5,8.983783018233538
2459294.5,9.099007486525714
2459295.5,9.211706099695412
2459296.5,9.321890617131718
2459297.5,9.429584348732869
2459298.5,9.534814533836673
2459299.5,9.63761520874003
2459300.5,9.738024946066384
2459301.5,9.83608593656478
2459302.5,9.931843172003292
2459303.5,10.025343927219499
2459304.5,10.11663645187641
2459305.5,10.205770400799544
2459306.5,10.292795955093522
2459307.5,10.377763775127075
2459308.5,10.460724266876152
2459309.5,10.541727533279014
2459310.5,10.620823184899708
2459311.5,10.69806010910516
2459312.5,10.773486429995408
2459313.5,10.847149333941513
2459314.5,10.919095000088634
2459315.5,10.989368533762546
2459316.5,11.058013914057199
2459317.5,11.125073971666787
2459318.5,11.190590311379877
2459319.5,11.254603374543887
2459320.5,11.317152381620078
2459321.5,11.378275345067552
2459322.5,11.43800907593039
2459323.5,11.496389193739862
2459324.5,11.553450172118286
2459325.5,11.609225238045003
2459326.5,11.663746568390177
2459327.5,11.717045195179034
2459328.5,11.769151060027063
2459329.5,11.820093036309911
2459330.5,11.869898958072088
2459331.5,11.918595593398216
2459332.5,11.966208872722992
2459333.5,12.0127636128841
2459334.5,12.058283745085719
2459335.5,12.102792290175682
2459336.5,12.146311385452721
2459337.5,12.18886220460298
2459338.5,12.230465318198462
2459339.5,12.271140297771288
2459340.5,12.310906012913758
2459341.5,12.349780538991375
2459342.5,12.387781205439437
2459343.5,12.424924618505562
2459344.5,12.461226679881536
2459345.5,12.496702555869492
2459346.5,12.531366901285491
2459347.5,12.565233564270905
2459348.5,12.59831581455878
2459349.5,12.63062630495176
2459350.5,12.662177087379613
2459351.5,12.69297962548866
2459352.5,12.723044823302835
2459353.5,12.752382984920839
2459354.5,12.781003901812229
2459355.5,12.808916815629319
2459356.5,12.836130441023464
2459357.5,12.86265297209598
2459358.5,12.888492094498064
2459359.5,12.913655012999225
2459360.5,12.938148376325556
2459361.5,12.961978405731182
2459362.5,12.98515082070605
2459363.5,13.007670864049732
2459364.5,13.029543305802946
2459365.5,13.05077244822351
2459366.5,13.071362041523397
2459367.5,13.091262218731826
2459368.5,13.110584540087697
2459369.5,13.12927616668408
2459370.5,13.147339086130971
2459371.5,13.164774824079426
2459372.5,13.181584442205068
2459373.5,13.197768482374297
2459374.5,13.21332718391051
2459375.5,13.228260145067157
2459376.5,13.242566543925513
2459377.5,13.256245074993352
2459378.5,13.269293945585684
2459379.5,13.281710864451982
2459380.5,13.293492974456065
2459381.5,13.304637095012513
2459382.5,13.315139330490087
2459383.5,13.32499531565595
2459384.5,13.334200138213221
2459385.5,13.34274832716443
2459386.5,13.35063383698625
2459387.5,13.357850172861335
2459388.5,13.364389814524827
2459389.5,13.370245039656739
2459390.5,13.375407340747937
2459391.5,13.379867547545789
2459392.5,13.383615804803494
2459393.5,13.386641546952346
2459394.5,13.38893323508185
2459395.5,13.39047928963785
2459396.5,13.39126661576075
2459397.5,13.391281541788015
2459398.5,13.390509542185864
2459399.5,13.388935201880987
2459400.5,13.38654217970402
2459401.5,13.383313280272061
2459402.5,13.37922998267149
2459403.5,13.374273035838346
2459404.5,13.368421982954997
2459405.5,13.36165521987539
2459406.5,13.353949944874625
2459407.5,13.345282105490742
2459408.5,13.335624948899264
2459409.5,13.324954455595524
2459410.5,13.31324106978346
2459411.5,13.30045508221081
2459412.5,13.286565191295256
2459413.5,13.271538427963403
2459414.5,13.255340042000704
2459415.5,13.2379335248344
2459416.5,13.219280349815516
2459417.5,13.199339979308437
2459418.5,13.178069735790412
2459419.5,13.15542468696975
2459420.5,13.131357522076403
2459421.5,13.105818422231785
2459422.5,13.078754917521547
2459423.5,13.050111727948272
2459424.5,13.0198305818671
2459425.5,12.987850001838682
2459426.5,12.954105034052377
2459427.5,12.91852687924841
2459428.5,12.881042335434511
2459429.5,12.841572844630782
2459430.5,12.800032616474605
2459431.5,12.756324306959236
2459432.5,12.710326787658992
2459433.5,12.661851531715842
2459434.5,12.610382640280879
2459435.5,12.547954394416353
2459436.5,13.349331920485541
2459437.5,13.293992458685112
2459438.5,13.234566694280565
2459439.5,13.171138262032416
2459440.5,13.103549440485263
2459441.5,13.031735923341754
2459442.5,12.955505603761395
2459443.5,12.874704299207773
2459444.5,12.789177517003198
2459445.5,12.698772397589297
2459446.5,12.60333910323045
2459447.5,12.502732299285437
2459448.5,12.396812744849722
2459449.5,12.285448999474578
2459450.5,12.168519253109189
2459451.5,12.045913280681232
2459452.5,11.917534504751044
2459453.5,11.783302153542335
2459454.5,11.643153491757245
2459455.5,11.497046092086977
2459456.5,11.344960117923032
2459457.5,11.186900570933314
2459458.5,11.02289936957463
2459459.5,10.853017781301551
2459460.5,10.677347722624521
2459461.5,10.49601378488877
2459462.5,10.309174515285346
2459463.5,10.11702345245301
2459464.5,9.919789811624295
2459465.5,9.717738768141386
2459466.5,9.51117131872982
2459467.5,9.30042371634458
2459468.5,9.085866351459543
2459469.5,8.867902739728722
2459470.5,8.64696737991512
2459471.5,8.423523792041179
2459472.5,8.198062185353367
2459473.5,7.971096939559591
2459474.5,7.743163991882745
2459475.5,7.514818215357544
2459476.5,7.286630876278971
2459477.5,7.05918725423402
2459478.5,6.833084317758443
2459479.5,6.608929432030407
2459480.5,6.387338330017484
2459481.5,6.168934149304666
2459482.5,5.9543466558329055
2459483.5,5.744211764883801
2459484.5,5.539171280731562
2459485.5,5.339872716946199
2459486.5,5.146968984365406
2459487.5,4.9611177189305655
2459488.5,4.782979917469823
2459489.5,4.613217499993175
2459490.5,4.452489384805853
2459491.5,4.301445633341377
2459492.5,4.1607192617713835
2459493.5,4.030915418671318
2459494.5,3.912597822441661
2459495.5,3.80627266735559
2459496.5,3.7123706075166663
2459497.5,3.631227886761451
2459498.5,3.5630681287598165
2459499.5,3.5079866229951326
2459500.5,3.46593901185683
2459501.5,3.436736105936362
2459502.5,3.4200454329804817
2459503.5,3.4154009914500802
2459504.5,3.4222188265387397
2459505.5,3.4398182334849015
2459506.5,3.4674460635169404
2459507.5,3.5043020480671996
2459508.5,3.549563061930023
2459509.5,3.6024050912206564
2459510.5,3.662021806637867
2459511.5,3.727638665838005
2459512.5,3.798523521342491
2459513.5,3.8739935239096237
2459514.5,3.9534189498037007
2459515.5,4.036224554150643
2459516.5,4.121889016427302
2459517.5,4.209943046772197
2459518.5,4.2999665619753795
2459519.5,4.391585315898213
2459520.5,4.484467251462388
2459521.5,4.5783187764489846
2459522.5,4.672881105311179
2459523.5,4.767926760328142
2459524.5,4.863256290678721
2459525.5,4.958695236727205
2459526.5,5.054091354086272
2459527.5,5.14931209355198
2459528.5,5.244242326282229
2459529.5,5.338782298401538
2459530.5,5.432845793549314
2459531.5,5.526358406076185
2459532.5,5.619256207421791
2459533.5,5.71148433328464
2459534.5,5.802995612862442
2459535.5,5.893749375700265
2459536.5,5.983710155870824
2459537.5,6.072846187153855
2459538.5,6.161127370199763
2459539.5,6.24852202286589
2459540.5,6.334990636507792
2459541.5,6.42047155267277
2459542.5,6.504840738477975
2459543.5,6.587763168419624
2459544.5,6.667803767719088
2459545.5,6.714397015761146
2459546.5,6.6121007125453035
2459547.5,6.7262165202144235
2459548.5,6.835179161345499
2459549.5,6.942589826097569
2459550.5,7.049083099906598
2459551.5,7.154873918753472
2459552.5,7.260064963794277
2459553.5,7.364718356976668
2459554.5,7.46887860605616
2459555.5,7.572581532009294
2459556.5,7.6758582422203485
2459557.5,7.778737085466904
2459558.5,7.881244690759029
2459559.5,7.983406555737971
2459560.5,8.08524739857641
2459561.5,8.186791378652
2459562.5,8.288062241282441
2459563.5,8.389083417211342
2459564.5,8.489878094287047
2459565.5,8.59046927094338
2459566.5,8.69087979873564
2459567.5,8.791132417145892
2459568.5,8.891249783584376
2459569.5,8.991254500217943
2459570.5,9.091169138673585
2459571.5,9.191016263347413
2459572.5,9.29081845424299
2459573.5,9.390598329047146
2459574.5,9.490378565407058
2459575.5,9.590181923276544
2459576.5,9.690031267021613
2459577.5,9.789949588667108
2459578.5,9.889960030500625
2459579.5,9.990085908885947
2459580.5,10.090350737919112
2459581.5,10.190778253795154
2459582.5,10.29139243958055
2459583.5,10.392217550459721
2459584.5,10.493278139364397
2459585.5,10.594599083454666
2459586.5,10.696205610587587
2459587.5,10.798123327458201
2459588.5,10.900378247379775
2459589.5,11.002996819547304
2459590.5,11.106005958541916
2459591.5,11.209433074799545
2459592.5,11.313306106041441
2459593.5,11.417653549836853
2459594.5,11.522504495665357
2459595.5,11.627888659717502
2459596.5,11.733836418988243
2459597.5,11.840378846198412
2459598.5,11.947547747177444
2459599.5,12.05537569656823
2459600.5,12.163896074791163
2459601.5,12.273143107535889
2459602.5,12.383151901014799
2459603.5,12.493958482815255
2459604.5,12.605599975769735
2459605.5,12.718114397182312
2459606.5,12.831540587445012
2459607.5,12.94591862206001
2459608.5,13.061289674374532
2459609.5,13.177696044336624
2459610.5,13.295181183848284
2459611.5,13.413789716146027
2459612.5,13.533567450929981
2459613.5,13.65456138887305
2459614.5,13.776819717333758
2459615.5,13.900391792888822
2459616.5,14.025328107740169
2459617.5,14.151680238683394
2459618.5,14.27950076941436
2459619.5,14.408843186874332
2459620.5,14.53976174046981
2459621.5,14.672311257647035
2459622.5,14.806546909727274
2459623.5,14.942523910535964
2459624.5,15.080297772258017
2459625.5,15.21992195946335
2459626.5,15.361449142355362
2459627.5,15.504929875648866
2459628.5,15.65041169304581
2459629.5,15.797938094940369
2459630.5,15.94754692028036
2459631.5,16.099268932734102
2459632.5,16.25312570910036
2459633.5,16.409127131828583
2459634.5,16.567268329456724
2459635.5,16.727525934414377
2459636.5,16.88985350697894
2459637.5,17.05417594349354
2459638.5,17.22038264551332
2459639.5,17.388319176429373
2459640.5,17.557777088653232
2459641.5,17.728481526619042
2459642.5,17.900076380117888
2459643.5,18.072105372150997
2459644.5,18.243990492587713
2459645.5,18.415005330571905
2459646.5,18.58424329063734
2459647.5,18.750580020938255
2459648.5,18.91262950828197
2459649.5,19.068693645262606
2459650.5,19.21670576751408
2459651.5,19.35416931059409
2459652.5,19.47809526998463
2459653.5,19.58494338251937
2459654.5,19.670576123633793
2459655.5,19.730238246704953
2459656.5,19.758579861174702
2459657.5,19.749744571244307
2459658.5,19.697546409710448
2459659.5,19.595755878101826
2459660.5,19.438503675933006
2459661.5,19.220788406596164
2459662.5,18.93904272642411
2459663.5,18.59167830856306
2459664.5,18.179505341246983
2459665.5,17.705924147792302
2459666.5,17.176821271802474
2459667.5,16.600165668500427
2459668.5,15.98537142404663
2459669.5,15.342544521425943
2459670.5,14.681745117139359
2459671.5,14.012373468455912
2459672.5,13.342739517371212
2459673.5,12.679828261399226
2459674.5,12.029235587851334
2459675.5,11.395230472195156
2459676.5,10.780896313607752
2459677.5,10.188310717594762
2459678.5,9.618733341779613
2459679.5,9.07278467146451
2459680.5,8.55060338927774
2459681.5,8.051979861790782
2459682.5,7.576464784353119
2459683.5,7.1234571109029
2459684.5,6.692272607351052
2459685.5,6.282197528139288
2459686.5,5.892530512740592
2459687.5,5.522615628560531
2459688.5,5.171869128709151
2459689.5,4.839801922507094
2459690.5,4.52603812418639
2459691.5,4.230334209164869
2459692.5,3.9525954207401535
2459693.5,3.692891495175913
2459694.5,3.451470225634862
2459695.5,3.2287665443612004
2459696.5,3.025403072480386
2459697.5,2.8421760367308053
2459698.5,2.680018579882789
2459699.5,2.5399329390160434
2459700.5,2.422885593322659
2459701.5,2.3296672875672177
2459702.5,2.2607331785635023
2459703.5,2.216053457179189
2459704.5,2.1950141007427657
2459705.5,2.196400009396618
2459706.5,2.2184703794466354
2459707.5,2.259106199770597
2459708.5,2.315991065095815
2459709.5,2.386782255937518
2459710.5,2.469245231467214
2459711.5,2.5613408623732923
2459712.5,2.661269073340581
2459713.5,2.7674794034060426
2459714.5,2.878660154577657
2459715.5,2.9937158803307518
2459716.5,3.111740116808627
2459717.5,3.2319876547639956
2459718.5,3.353848700972983
2459719.5,3.4768259916823316
2459720.5,3.600515151503948
2459721.5,3.72458817573147
2459722.5,3.8487797194043787
2459723.5,3.9728758093664975
2459724.5,4.096704596594391
2459725.5,4.220128799817421
2459726.5,4.343039342533036
2459727.5,4.465350748419225
2459728.5,4.586996892891279
2459729.5,4.707927382975382
2459730.5,4.828104941405
2459731.5,4.947503136678855
2459732.5,5.0661045137127
2459733.5,5.183899050941004
2459734.5,5.300882884036516
2459735.5,5.417057247979999
2459736.5,5.532427598359212
2459737.5,5.6470028801789836
2459738.5,5.760794918488854
2459739.5,5.873817909735692
2459740.5,5.986087996768603
2459741.5,6.097622913381381
2459742.5,6.208441686911813
2459743.5,6.318564389307365
2459744.5,6.428011928850823
2459745.5,6.5368058760447445
2459746.5,6.644968318213975
2459747.5,6.752521738315696
2459748.5,6.859488914320849
2459749.5,6.965892835847223
2459750.5,7.071756635510624
2459751.5,7.177103532840044
2459752.5,7.2819567887929715
2459753.5,7.386339669286434
2459754.5,7.490275416604005
2459755.5,7.593787227283404
2459756.5,7.696898235771306
2459757.5,7.799631502906889
2459758.5,7.902010008650112
2459759.5,8.004056648361344
2459760.5,8.105794232156878
2459761.5,8.207245487107908
2459762.5,8.308433061660761
2459763.5,8.409379532081584
2459764.5,8.510107410857527
2459765.5,8.610639156375985
2459766.5,8.710997184290804
2459767.5,8.811203879970334
2459768.5,8.911281611869443
2459769.5,9.01125274643785
2459770.5,9.111139663201813
2459771.5,9.210964771410854
2459772.5,9.310750526899676
2459773.5,9.410519450151101
2459774.5,9.510294144672208
2459775.5,9.610097316529231
2459776.5,9.709951793928763
2459777.5,9.80988054817818
2459778.5,9.909906714445908
2459779.5,10.01005361401071
2459780.5,10.1103447764328
2459781.5,10.210803962866192
2459782.5,10.311455189630264
2459783.5,10.412322753066114
2459784.5,10.513431254295531
2459785.5,10.614805625512817
2459786.5,10.716471156379425
2459787.5,10.818453521729962
2459788.5,10.920778809463997
2459789.5,11.023473550069484
2459790.5,11.126564745943295
2459791.5,11.230079902702384
2459792.5,11.334047060137513
2459793.5,11.438494825126186
2459794.5,11.543452404684114
2459795.5,11.648949640082455
2459796.5,11.755017041792758
2459797.5,11.861685825246896
2459798.5,11.968987946993296
2459799.5,12.076956142194868
2459800.5,12.185623961800072
2459801.5,12.295025810780372
2459802.5,12.40519698623661
2459803.5,12.516173715699523
2459804.5,12.62799339509718
2459805.5,12.7406941417946
2459806.5,12.854315090188008
2459807.5,12.968896562068311
2459808.5,13.08447998908177
2459809.5,13.201107943301563
2459810.5,13.318824163695833
2459811.5,13.437673578362684
2459812.5,13.557702321005166
2459813.5,13.678957741496141
2459814.5,13.801488407980079
2459815.5,13.92534410160335
2459816.5,14.050575803077704
2459817.5,14.177235674277709
2459818.5,14.30537704355519
2459819.5,14.43505441660886
2459820.5,14.566323570170344
2459821.5,14.699241884723811
2459822.5,14.833869393464603
2459823.5,14.970272398185584
2459824.5,15.108538082034038
2459825.5,15.248870227892706
2459826.5,15.399424730975015
2459827.5,15.159807590348732
2459828.5,15.306133203809297
2459829.5,15.454912744760511
2459830.5,15.6060814201531
2459831.5,15.759690421358878
2459832.5,15.91580657161821
2459833.5,16.07449745401491
2459834.5,16.23582613963149
2459835.5,16.399847539000923
2459836.5,16.566604701289783
2459837.5,16.73612446429135
2459838.5,16.90841209931517
2459839.5,17.083444603642246
2459840.5,17.26116225092752
2459841.5,17.441457929499055
2459842.5,17.624163952273666
2459843.5,17.8090342537484
2459844.5,17.995723682250933
2459845.5,18.183760728059074
2459846.5,18.372513499146745
2459847.5,18.56114710734232
2459848.5,18.748570562790402
2459849.5,18.933371147959843
2459850.5,19.113734084572176
2459851.5,19.287345982758453
2459852.5,19.4512816187948
2459853.5,19.601875654594874
2459854.5,19.7345851895261
2459855.5,19.843856661184194
2459856.5,19.923020276083886
2459857.5,19.964250055616695
2459858.5,19.958644168971883
2459859.5,19.89649422614175
2459860.5,19.767813831975953
2459861.5,19.563170910463505
2459862.5,19.27480144818976
2459863.5,18.89787315950758
2459864.5,18.431645680136093
2459865.5,17.880201848989426
2459866.5,17.252471365464164
2459867.5,16.56145300974663
2459868.5,15.822795850307791
2459869.5,15.053096719632887
2459870.5,14.268314397161706
2459871.5,13.482591264559249
2459872.5,12.707593400761251
2459873.5,11.952322711356693
2459874.5,11.223270354973092
2459875.5,10.524764893194865
2459876.5,9.85939464432284
2459877.5,9.228425151154081
2459878.5,8.632169089020353
2459879.5,8.070291219486691
2459880.5,7.542049574515982
2459881.5,7.046478939914471
2459882.5,6.582527166052856
