Julian date,Fluxes [/day],Radial velocity [km/s],Tangential velocity [km/s],Radial distance [au],Detection time [hours],Velocity phase angle [deg],Velocity inclination [deg],V_X (HAE) [km/s],V_Y (HAE) [km/s],V_Z (HAE) [km/s]
2459630.5,20,-18.368146300553878,30.784778115388633,0.6879824223034617,1.489759094081819,-103.48751906164571,0.6084676654568,-8.360524478352096,-34.857539589114644,0.38069196529862626
2459632.5,0,-18.98958606406447,31.794750931209972,0.6664053909216053,0.7448795470409095,-100.40890657994052,0.7660938145043589,-6.690394096454216,-36.42120273426947,0.49516046445699524
2459633.5,8,-19.29501685951549,32.337580114368514,0.6553495800861222,0.7404349925927818,-98.8297762773175,0.846111182512729,-5.779629321366303,-37.206228430077616,0.5560703001210213
2459634.5,1,-19.595618854446265,32.90775107391095,0.6441187100347557,0.7448795470409095,-97.22108736111849,0.9269610996475848,-4.81364753363224,-37.99148897568385,0.6196142862022074
2459635.5,11,-19.89020995178665,33.50698653069209,0.6327159022345599,0.7448621855000965,-95.58035283509707,1.0086640643224598,-3.7885167612509294,-38.775188279033976,0.6859394793426558
2459636.5,12,-20.177411298313682,34.13712418074248,0.6211450162346694,0.5720974928699434,-93.90487976409236,1.09123805901811,-2.6999849992736515,-39.555163102261155,0.7551999668730346
2459637.5,8,-20.455614539305934,34.80011895702832,0.6094107725096913,0.7439073007553816,-92.19174908919119,1.1746974307075106,-1.5434606880437352,-40.32881507455255,0.8275562766316531
2459638.5,6,-20.722943513363635,35.4980429938066,0.5975188957808661,0.5004290523938835,-90.43779369080224,1.259051491318175,-0.31399554403524943,-41.09303015183816,0.9031743943712257
2459639.5,12,-20.977209819828023,36.233082891004294,0.5854762894239744,0.744870866270503,-88.63957461765216,1.3442972048944457,0.9937285912916478,-41.844084104760086,0.9822202054990186
2459640.5,10,-21.215859345761725,37.00752924366549,0.5732912018687342,0.7402961002662778,-86.79335629520425,1.4304395607843219,2.385405836177613,-42.57752683822985,1.0648736246371788
2459641.5,10,-21.435912744797363,37.823763888513604,0.5609734981358727,0.744870866270503,-84.89507900109001,1.5174545555979932,3.867103312626573,-43.28805249314285,1.1513006631516933
2459642.5,14,-21.63389710230927,38.6842369761182,0.5485348956153481,0.7448795470409095,-82.9403302692424,1.6053081129813054,5.445244137944652,-43.96934475548764,1.2416651356253954
2459643.5,6,-21.80575890456216,39.59142961880483,0.5359892807406998,0.7448795470409095,-80.92432340791255,1.6939487546420795,7.126563363987801,-44.61389130505065,1.3361204679451089
2459644.5,13,-21.946777072873026,40.54780336733241,0.5233530693550946,0.744870866270503,-78.84186598248259,1.7833000280879647,8.918043738770114,-45.21277724946674,1.4348000089649715
2459645.5,11,-22.05145588024313,41.555724099584275,0.5106456222471655,0.7436295161023736,-76.68733863711049,1.8732546018277105,10.826804599528774,-45.75544082216759,1.5378066236757222
2459646.5,7,-22.113412334086217,42.617365784995116,0.4978897246818784,0.7447406547144055,-74.45467799387882,1.963666826459999,12.859938875005016,-46.22940799118755,1.6451992052175877
