Index,Label,Amplitude
1,1,138.470834121108
2,1,420.945557300001
3,0,25.5400463938713
4,1,233.716368675232
5,1,417.464077472687
6,1,558.637499809265
7,1,51.1481380090117
8,1,649.077977985144
9,0,17.9415419697762
10,0,14.4711802713573
11,1,59.9487945437431
12,0,4.47036086916341
13,0,5.355694971513
14,0,4.76533288747305
15,0,4.53772756736726
16,0,4.78874705731869
17,0,4.69770474592224
18,0,5.48906857147813
19,0,4.58178436383605
20,0,4.74207548722916
21,0,5.08565339259803
22,0,4.65228824759834
23,0,4.96879211277701
24,0,5.56004297686741
25,0,4.79115219786763
26,0,6.31372863426805
27,1,13.5638967622072
28,0,6.84999441727996
29,0,8.56160977855325
30,0,5.72211181861348
31,0,6.08696017297916
32,0,15.4238287359476
33,0,4.95081581175327
34,0,6.02079613599926
35,0,5.22221671417356
36,0,5.33505214843899
37,0,5.76125364750624
38,0,5.56108867749572
39,0,6.81550661101937
40,0,10.6581936124712
41,0,5.31247444450855
42,0,4.78921756439377
43,0,5.40383020415902
44,0,4.88266500178725
45,0,6.69121975079179
46,0,4.7438009569305
47,0,5.01624780008569
48,0,5.28492941521108
49,0,5.89734630193561
50,0,5.48906857147813
51,0,5.78393583418801
52,0,5.78393571777269
53,0,5.87984098820016
54,0,4.83390191948274
55,0,5.06108906120062
56,0,4.78764879517257
57,0,5.06276229862124
58,0,4.9923108308576
59,0,6.46539247827604
60,0,5.08079049177468
61,0,4.65119029104244
62,0,5.46868733363226
63,0,5.92227681772783
64,0,5.64983031654265
65,0,5.71824243525043
66,0,5.10728990775533
67,0,4.9917356154765
68,0,4.80860541574657
69,0,5.10347273666412
70,0,5.24233678152086
71,0,4.99367015436292
72,0,4.8539696726948
73,0,4.4704132451443
74,0,5.01745019573718
75,0,5.51195974549046
76,0,5.42128361121286
77,0,4.83327457914129
78,0,4.76381642511114
79,0,4.78728306188714
80,0,5.30918029835448
81,0,4.60593057505321
82,0,6.3056240323931
83,0,4.8563226373517
84,0,6.1338406521827
85,0,5.53579232655466
86,0,4.67397694592364
87,0,5.15270623145625
88,0,4.99508198117837
89,0,4.74170947745733
90,0,4.62861284904648
91,0,4.85747313359752
92,0,4.56056639814051
93,0,5.22247795015574
94,0,5.24312115157954
95,0,5.44595293467864
96,0,4.74301663052756
97,0,5.76601189095527
98,0,5.85945940110832
99,0,5.76679653022438
100,0,5.63138350844383
101,0,5.58580982033163
102,0,5.49555232282728
103,0,4.58309168607229
104,0,4.69754781806841
105,0,4.74265080265468
106,0,4.62861283813254
107,0,5.39834017399698
108,0,6.71390211209655
109,0,5.0829343690566
110,0,4.71986390039092
111,1,43.0380182806402
112,0,4.85700211720541
113,0,4.85543394461274
114,0,5.21688349545002
115,0,4.9688442813931
116,0,4.58288252411876
117,0,4.83128754422069
118,0,4.67408168697148
119,0,5.19420113414526
120,0,4.62913575756829
121,0,4.69613604946062
122,0,4.67418594053015
123,0,4.60613970790291
124,0,4.62929240893573
125,0,4.7884854284348
126,0,4.81033089454286
127,0,6.19221373926848
128,0,4.67455209582113
129,0,5.26413007173687
130,0,4.69660695307539
131,0,7.25827226415277
132,0,4.76747675566003
133,0,5.14883705182001
134,0,4.6498307492584
135,0,5.14883693540469
136,0,4.71897495299345
137,0,5.23956527467817
138,0,4.87994606373832
139,0,6.03955669794232
140,0,5.4938787361607
141,0,9.70204174518585
142,0,4.96957619907334
143,0,5.19420113414526
144,0,4.90205298410729
145,0,4.85621794359758
146,0,5.12824661564082
147,1,34.0953615959734
148,0,4.53845939046005
149,0,4.67497047793586
150,0,4.78696904610842
151,0,5.10347262024879
152,0,4.99006221070886
153,0,5.12725280714221
154,0,4.80902368144598
155,0,5.17449958715588
156,0,5.10347262024879
157,0,5.55711472406983
158,0,4.71955017019354
159,0,4.99136939470191
160,0,5.53443259559572
161,0,4.92201576707885
162,0,5.01274428097531
163,0,4.62861260166392
164,0,4.9694196350174
165,0,4.74233688146342
166,0,5.06176872295327
167,0,5.21960237529129
168,0,4.85595682039275
169,0,12.3882035259157
170,0,17.214011400938
171,0,14.0736331231892
172,0,18.2379479520023
173,0,11.6855805390514
174,0,11.7540976498276
175,0,12.0238773524761
176,0,10.4094224516302
177,0,12.3230848112144
178,0,14.2796019790694
179,0,8.31493068108102
180,0,15.7585407141596
181,0,19.8059943504632
182,0,19.9630949646235
183,0,9.07028937945142
