Index,Label,Amplitude
1,1,359.766602516174
2,1,307.827830314636
3,1,251.41079723835
4,1,166.962949559093
5,0,24.5193522423506
6,1,43.7310896813869
7,0,7.16754409950227
8,1,15.1516431942582
9,1,265.970319509506
10,1,95.7865118980408
11,1,26.628787163645
12,1,22.0016380771995
13,1,100.799255073071
14,1,313.965631648898
15,0,11.1142294481397
16,1,101.978729479015
17,1,257.573203649372
18,0,8.21092072874308
19,0,12.5503765884787
20,1,86.1012563109398
21,1,76.1211309581995
22,1,80.32778929919
23,1,74.8282531276345
24,1,17.646674066782
25,1,236.755773425102
26,1,7.25827249698341
27,0,6.75926636904478
28,0,6.57780934125185
29,0,6.16953149437904
30,0,6.07880298048258
31,0,6.39635231345892
32,0,6.32830616086721
33,0,6.16953149437904
34,0,6.21489575132728
35,0,6.44171657040715
36,0,6.37367041781545
37,0,6.05612108483911
38,0,5.94271067529917
39,0,6.44171657040715
40,0,6.26026000827551
41,0,6.26026000827551
42,0,6.28294190391898
43,0,7.6438682153821
44,0,7.5077754445374
45,0,7.53045780584216
46,0,8.14287457615137
47,0,7.75727862492204
48,0,7.39436503499746
49,0,7.34900077804923
50,0,7.34900077804923
51,0,7.57582159712911
52,0,7.41704693064094
53,0,7.00876908376813
54,0,7.05413334071636
55,0,6.84999441727996
56,0,6.71390211209655
57,0,7.00876908376813
58,0,6.80463016033173
59,0,6.78194826468825
60,0,6.75926636904478
61,0,6.82731252163649
62,0,6.57780934125185
63,0,6.82731252163649
64,0,6.60049123689532
65,0,6.84999441727996
66,0,6.53244508430362
67,0,6.48708082735538
68,0,6.71390211209655
69,0,6.75926636904478
70,0,6.62317359820008
71,0,6.98608718812466
72,0,6.16953149437904
73,0,6.1922138556838
74,0,6.23757764697075
75,0,5.9880749322474
76,0,6.1922138556838
77,0,6.28294190391898
78,0,6.16953149437904
79,0,6.07880298048258
80,0,6.14684959873557
81,0,6.07880298048258
82,0,6.01075682789087
83,0,6.14684959873557
84,0,6.30562426522374
85,0,6.48708082735538
86,0,6.28294190391898
87,0,6.44171657040715
88,0,6.37367041781545
89,0,6.1922138556838
90,0,6.1922138556838
91,0,6.28294190391898
92,0,6.80463016033173
93,0,6.62317359820008
94,0,6.53244508430362
95,0,6.60049123689532
96,0,6.60049123689532
97,0,6.44171657040715
98,0,6.46439893171191
99,0,6.66853785514832
100,0,5.60415230575018
101,0,5.28707350895274
102,0,5.71792875416577
103,0,5.42337505612522
104,0,5.62756625004113
105,0,5.33180999627803
106,0,5.33238524803892
107,0,5.49116020556539
108,0,5.62751397956163
109,0,5.46826890786178
110,0,5.44590037316084
111,0,5.48906857147813
112,0,5.71771973045543
113,0,5.33248978899792
114,0,5.46826858408167
115,0,5.49110770225525
116,0,6.30562426522374
117,0,6.46439893171191
118,0,6.30562426522374
119,0,6.41903467476368
120,0,6.46439893171191
121,0,6.46439893171191
122,0,6.41903467476368
123,0,6.75926636904478
124,0,6.35098852217197
125,0,6.50976318866014
126,0,6.75926636904478
127,0,6.46439893171191
128,0,6.37367041781545
129,0,6.41903467476368
130,0,6.37367041781545
131,0,6.50976318866014
132,0,6.1922138556838
133,0,5.80661790445447
134,0,5.8519821614027
135,0,5.89959492208436
136,0,5.80661790445447
137,0,5.9880749322474
138,0,5.9880749322474
139,0,5.94271067529917
140,0,5.92002831399441
141,0,5.715889390558
142,0,5.80661790445447
143,0,5.73857175186276
144,0,5.715889390558
145,0,5.8519821614027
146,0,5.715889390558
147,0,5.96539257094264
148,0,6.23757764697075
149,0,6.32830616086721
150,0,6.16953149437904
151,0,6.26026000827551
152,0,6.39635231345892
153,0,6.21489575132728
154,0,6.35098852217197
155,0,6.30562426522374
156,0,6.32830616086721
157,0,6.1922138556838
158,0,6.37367041781545
159,0,6.37367041781545
160,0,6.41903467476368
161,0,6.32830616086721
162,0,6.89535867422819
163,0,6.78194826468825
164,0,6.60049123689532
165,0,6.69121975079179
166,0,6.73658400774002
167,0,6.91804103553295
168,0,6.73658400774002
169,0,6.69121975079179
170,0,6.60049123689532
171,0,6.64585549384356
172,0,6.60049123689532
173,0,6.55512744560838
174,0,6.60049123689532
175,1,13.3824396179989
176,0,6.30562426522374
177,0,7.84800667315722
178,0,8.64188093692064
179,0,6.80463016033173
180,0,8.02946370095015
181,0,7.84800667315722
182,0,7.41704693064094
183,0,10.1615814492106
184,0,6.64585549384356
185,0,6.66853785514832
186,0,6.82731252163649
187,0,6.87267677858472
188,0,6.71390211209655
189,0,6.78194826468825
190,0,12.520520016551
191,0,11.4771435037255
192,0,11.6359181702137
193,0,6.37367041781545
194,0,6.75926636904478
195,0,6.60049123689532
196,0,6.64585549384356
197,0,6.60049123689532
198,0,6.39635231345892
199,0,6.60049123689532
200,0,6.73658400774002
201,0,6.66853785514832
202,0,6.73658400774002
203,0,6.64585549384356
204,0,6.60049123689532
205,0,6.75926636904478
206,0,6.62317359820008
207,0,7.1675437502563
208,0,6.98608718812466
209,0,7.4397292919457
210,0,6.98608718812466
211,0,6.37367041781545
212,0,6.12416723743081
213,0,6.39635231345892
