Index,Label,Amplitude
1,1,16.2857486866415
2,1,307.577166706324
3,1,19.4963801986887
4,1,32.7738397754729
5,0,10.2976737543941
6,1,236.438229680061
7,1,22.7941742632538
8,0,12.7019770443439
9,1,36.2233156338334
10,0,6.53244514251128
11,0,5.35297568421811
12,0,7.4397292919457
13,0,8.41505918651819
14,0,6.03877232788363
15,0,6.66869452106766
16,0,5.55873557459563
17,0,5.67329663317651
18,0,5.94637071480975
19,0,5.62944874400273
20,0,5.53443282842636
21,0,6.60049123689532
22,0,7.21290800720453
23,0,7.66655011102557
24,0,5.28492964804173
25,0,6.28294219495729
26,0,6.35098852217197
27,0,5.42149278044235
28,0,6.96664699353278
29,1,20.2922825701535
30,0,9.60033293813467
31,0,9.6685360185802
32,0,11.1645089928061
33,0,9.12447925657034
34,0,8.50902998354286
35,0,12.5496855471283
36,0,9.57650039345026
37,0,8.07843590155244
38,0,8.50991869810969
39,0,8.33003059960902
40,0,12.7290507080033
41,0,11.6181508637965
42,0,8.2599971210584
43,0,8.82725894916803
44,0,7.4397292919457
45,0,7.05413334071636
46,0,9.14088683202863
47,0,7.64386798255146
48,0,12.4297912698239
49,0,6.89535890705884
50,0,18.2590913027525
51,0,8.98211228195578
52,0,10.2976737543941
53,0,6.23757764697075
54,0,7.09949783049524
55,0,6.23757787980139
56,0,11.8627389892936
57,0,5.89734641835093
58,0,6.60049123689532
59,0,6.12416747026145
60,0,6.73658400774002
61,0,8.68724484462291
62,0,8.02946370095015
63,0,11.0688656568527
64,0,11.0915470868349
65,0,11.000819504261
66,0,11.2956864759326
67,0,11.3864149898291
68,0,10.7513163238764
69,0,11.4771435037255
70,0,11.3864149898291
71,0,11.7493281140924
72,0,10.5925416573882
73,0,10.6832692399621
74,0,10.6379054486752
75,0,11.000819504261
76,0,12.1802883222699
77,0,9.52648278325796
78,0,9.82134975492954
79,0,9.59452893584967
80,0,9.79866739362478
81,0,9.91207826882601
82,0,9.98012442141771
83,0,9.95744206011295
84,0,9.48111806064844
85,0,9.68525744974613
86,0,9.63989272713661
87,0,10.6152230873704
88,0,12.2710168361664
89,0,10.0481705740094
90,0,9.61721129715443
91,0,9.7759859636426
92,0,9.25429724156857
93,0,10.2523099631071
94,0,9.39038954675198
95,0,11.4998249337077
96,0,10.9781371429563
97,0,12.8607517108321
98,0,9.63989272713661
99,0,9.93476063013077
100,0,12.4751552939415
101,0,12.0895598083735
102,0,9.98012442141771
103,0,19.3800525739789
104,0,9.54916421324015
105,0,9.4357542693615
106,0,10.0481705740094
107,0,9.61721129715443
108,0,10.4564484208822
109,0,10.4110846295953
110,0,10.1842638105154
111,0,10.3884022682905
112,0,10.5925416573882
113,0,11.4998249337077
114,0,10.2749913930893
115,0,10.5244945734739
116,0,10.7286339625716
117,0,11.2276403233409
118,0,10.5471769347787
119,0,9.61721129715443
120,0,9.82134975492954
121,0,9.7759859636426
122,0,10.0481705740094
123,0,10.5925416573882
124,0,11.3637326285243
125,0,10.9100909903646
126,0,10.8874086290598
127,0,10.8874086290598
128,0,11.0915470868349
129,0,11.2049579620361
130,0,11.5451896563172
131,0,10.9781371429563
132,0,11.2049579620361
133,0,11.2503217533231
134,0,10.9781371429563
135,0,11.1822756007314
136,0,10.8193624764681
137,0,10.7513163238764
138,0,11.1595941707492
139,0,11.3864149898291
140,0,10.5925416573882
141,0,10.2069452404976
142,0,12.3844277113676
143,0,11.1142294481397
144,0,10.7059516012669
145,0,10.9100909903646
146,0,11.2956864759326
147,0,10.6379054486752
148,0,12.0668774470687
149,0,13.0648901686072
150,0,14.7887300699949
151,0,14.2216775566339
152,0,14.2216775566339
153,0,12.2483344748616
154,0,13.3597571402788
155,0,11.4090973511338
156,0,11.1595941707492
157,0,11.4544611424208
158,0,11.046183295548
159,0,11.1369118094444
160,0,11.4771435037255
161,0,11.567872017622
162,0,11.8173742666841
163,0,12.6566123217344
164,0,12.3390629887581
165,0,11.1369118094444
166,0,10.9327724203467
167,0,11.7039643228054
168,0,11.0915470868349
169,0,11.046183295548
170,0,10.9554547816515
171,0,11.567872017622
172,0,12.7246584743261
173,0,11.7720104753971
174,0,11.7946928367019
175,0,11.8854213505983
176,0,11.6812819615006
177,0,15.6279671937227
178,0,11.4998249337077
179,0,12.0668774470687
180,0,11.7946928367019
181,0,11.6812819615006
182,0,11.2956864759326
183,0,11.95346750319
184,0,26.1197630316019
185,0,31.7747173830867
186,0,12.4297915026546
187,0,13.3824395015836
188,0,15.5228823423386
189,0,11.4998249337077
190,0,11.2503217533231
191,0,11.95346750319
192,0,10.3203561156988
193,0,15.0152603164315
194,0,14.3576879054308
195,0,10.0481705740094
196,0,14.677484985441
197,0,18.3871127665043
