Index,Label,Amplitude
1,0,8.32433113828301
2,1,21.6840878129005
3,1,4.67392455902882
4,1,231.51621222496
5,1,399.998866021633
6,0,5.17151900567114
7,0,4.72054376587039
8,0,4.58445113326889
9,0,4.92201605811715
10,0,4.62845590664074
11,0,4.56135089916643
12,0,4.51457480085082
13,0,4.44678979692981
14,0,4.47036072728224
15,0,4.47004713350907
16,0,4.47114516646252
17,0,4.69519488979131
18,0,4.65024913137313
19,0,4.65166091089486
20,0,4.65139927109703
21,0,6.60049135331064
22,0,4.72028220247012
23,0,9.27697942825034
24,0,4.60598286008462
25,0,4.76365948270541
26,0,4.51467937091365
27,0,4.83128754422069
28,0,6.84999430086464
29,0,6.57780910842121
30,0,9.23161492391955
31,0,6.03343872353435
32,0,6.3056240323931
33,0,5.03542646765709
34,0,10.1388994371518
35,0,4.56046179169789
36,0,4.58178436383605
37,0,4.72122360952199
38,0,4.67455219768453
39,0,4.71944577293471
40,0,4.74139585276134
41,0,4.49272926198319
42,0,4.76465288375039
43,0,4.96738031506538
44,0,5.82930003292859
45,0,4.94469807017595
46,0,7.07681546919048
47,0,5.78393577598035
48,0,9.68525756616145
49,0,12.2483347076923
50,0,4.89933392964303
51,0,6.12416735384613
52,0,4.60446660872549
53,0,5.12615498155355
54,0,5.89734641835093
55,0,6.46439893171191
56,0,6.32830639369786
57,0,7.89337116293609
58,0,5.01274445559829
59,0,4.89933369681239
60,0,5.12782823352609
61,0,5.60247909743339
62,0,6.03453713119961
63,0,20.0963420793414
64,0,6.05706236092374
65,0,4.92405501063331
66,0,4.58424180396833
67,0,4.53830251353793
68,0,4.74238935566973
69,0,5.42379327816889
70,0,4.87837718901574
71,0,4.7201254274114
72,0,5.1719895855058
73,0,4.69655465713004
74,0,7.6033144723624
75,0,5.6534904288128
76,0,4.62866491579916
77,0,5.92002831399441
78,1,6.60247833002359
79,0,4.85627040325198
80,0,4.78989712428302
81,0,4.7426506098418
82,0,7.14606430847198
83,1,21.1473528761417
84,0,5.12615486513823
